name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Boston,2015-08-30,88,68.9,77.5,87.3,68.9,77.5,61,58.7,0,0,0,,0,0,23,14.6,251.7,1017.2,76,9.9,234.2,20.3,8,,2015-08-30T06:06:54,2015-08-30T19:22:07,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-08-31,88.1,70.8,80.4,89.4,70.8,80.8,63.4,58.1,0,0,0,,0,0,32,19.4,265.9,1013.7,44.2,9.9,244.1,21.1,8,,2015-08-31T06:07:58,2015-08-31T19:20:26,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-01,78.2,69.7,73.6,78.2,69.7,73.6,62,67.4,0,0,0,,0,0,,14.8,64.3,1016.5,14.1,9.9,274.1,23.5,9,,2015-09-01T06:09:01,2015-09-01T19:18:45,0.6,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-02,90,66.5,78.1,90.5,66.5,78.5,63.1,63,0,0,0,,0,0,20.8,12.6,233.6,1014,2.3,9.8,254.5,22,8,,2015-09-02T06:10:04,2015-09-02T19:17:04,0.63,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-03,81.1,70.8,75.6,83.2,70.8,75.8,65.7,72.1,0.011,100,4.17,rain,0,0,,9.1,111.1,1011,46.6,9,234.7,20.2,8,,2015-09-03T06:11:07,2015-09-03T19:15:22,0.67,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-04,73.1,61.8,67.3,73.1,61.8,67.3,59.8,77.3,0.007,100,8.33,rain,0,0,32.2,21.7,47.4,1020.3,76.6,9.1,235,20.4,7,,2015-09-04T06:12:11,2015-09-04T19:13:39,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-05,72.2,57.4,65.5,72.2,57.4,65.5,53.9,68,0,0,0,,0,0,,12.6,111,1024.7,14,9.9,276.2,23.9,9,,2015-09-05T06:13:14,2015-09-05T19:11:56,0.75,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-06,81,60.7,71.2,82,60.7,71.3,58.8,66.5,0,0,0,,0,0,,15.8,176.1,1021.5,16,9.9,270.4,23.4,8,,2015-09-06T06:14:17,2015-09-06T19:10:13,0.77,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-07,92.9,65.7,78.6,93.6,65.7,78.9,59,52.7,0,0,0,,0,0,24.2,18.1,230.7,1016.1,20.8,9.9,259.7,22.5,8,,2015-09-07T06:15:20,2015-09-07T19:08:29,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-08,93.8,73.2,80.1,97.5,73.2,81,66.6,64.9,0.194,100,4.17,rain,0,0,29.8,15.8,234,1013.8,31.6,9.1,231.6,20,8,,2015-09-08T06:16:23,2015-09-08T19:06:45,0.84,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-09,92.9,71.7,80.6,94.7,71.7,82,67.8,67.3,0,0,0,,0,0,27.7,19.5,211.3,1011.5,44,9.8,247.8,21.5,8,,2015-09-09T06:17:27,2015-09-09T19:05:01,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-10,76.9,65,71.2,76.9,65,71.2,65.5,82.4,0.101,100,25,rain,0,0,21.9,18.2,22.8,1010.9,75.8,9.6,68.9,6.1,2,,2015-09-10T06:18:30,2015-09-10T19:03:16,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-11,71.2,62.9,65.6,71.2,62.9,65.6,61,85.5,0.74,100,37.5,rain,0,0,29.9,19.3,16.6,1007.3,87.5,8.4,191.6,16.5,6,,2015-09-11T06:19:33,2015-09-11T19:01:31,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-12,70.2,61.8,65.5,70.2,61.8,65.5,60.8,85.1,0,0,0,,0,0,,13.8,114.3,1010.3,72.2,9.5,233,20,8,,2015-09-12T06:20:36,2015-09-12T18:59:45,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-13,66,62.8,64.3,66,62.8,64.3,62.2,93,0.372,100,33.33,rain,0,0,23,15.9,89.3,1007.5,99.3,6.6,173.4,15,7,,2015-09-13T06:21:39,2015-09-13T18:58:00,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-14,71.9,56.8,64.9,71.9,56.8,64.9,53.6,67.9,0.011,100,4.17,rain,0,0,30.7,20.5,266.7,1011.6,43.5,9.9,197.5,17,7,,2015-09-14T06:22:43,2015-09-14T18:56:14,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-15,83,61.7,71.9,82.1,61.7,71.7,53.6,54.3,0,0,0,,0,0,25.3,14.7,275.8,1022.1,2.1,9.9,247.5,21.4,8,,2015-09-15T06:23:46,2015-09-15T18:54:28,0.08,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-16,80.2,65.4,72.2,80.7,65.4,72.2,59.1,64.1,0,0,0,,0,0,,11.3,203,1024.5,24.5,9.9,240.4,20.9,8,,2015-09-16T06:24:50,2015-09-16T18:52:42,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-17,88.1,64.6,76,86.7,64.6,75.6,59.3,59.5,0,0,0,,0,0,,13.6,232.8,1019.5,19.4,9.9,238.1,20.5,8,,2015-09-17T06:25:53,2015-09-17T18:50:56,0.15,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-18,84.8,64.6,74.2,84.1,64.6,74.3,59.8,62.4,0,0,0,,0,0,44.7,13.7,190.5,1016.1,18.4,9.9,236.4,20.5,8,,2015-09-18T06:26:57,2015-09-18T18:49:10,0.18,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-19,78.2,62,69.6,78.2,62,69.6,61.9,77.6,0,0,0,,0,0,33.3,15.9,189.4,1014.1,45,9,235.3,20.3,8,,2015-09-19T06:28:00,2015-09-19T18:47:23,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-20,74.9,60,69.8,74.9,60,69.8,55.1,62,0,0,0,,0,0,24.1,17,303.7,1014.4,59.1,9.9,217.9,18.9,7,,2015-09-20T06:29:04,2015-09-20T18:45:37,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-21,66,52.9,59.7,66,52.9,59.7,46.1,61.4,0,0,0,,0,0,23,18.1,29,1023.7,47.4,9.9,232.4,20,8,,2015-09-21T06:30:08,2015-09-21T18:43:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-22,68,58.7,63,68,58.7,63,52.9,70,0,0,0,,0,0,16.1,14.8,39.3,1026.3,78.3,9.9,127.3,11,5,,2015-09-22T06:31:12,2015-09-22T18:42:05,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-23,67.3,53.6,61,67.3,53.6,61,49.5,67.9,0,0,0,,0,0,,10.2,50.8,1024.2,31.7,9.8,236.4,20.3,8,,2015-09-23T06:32:16,2015-09-23T18:40:18,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-24,73.2,58.4,64.6,73.2,58.4,64.6,51.6,63.5,0,0,0,,0,0,16.7,14.9,33.2,1026,21.2,9.9,226.9,19.7,8,,2015-09-24T06:33:20,2015-09-24T18:38:32,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-25,65.9,55.5,60.4,65.9,55.5,60.4,50.1,69.1,0,0,0,,0,0,19.7,14.7,57.1,1029.5,61.4,9.9,219.1,19,7,,2015-09-25T06:34:25,2015-09-25T18:36:46,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-26,63,50.8,56.9,63,50.8,56.9,44.9,64.8,0,0,0,,0,0,23,15.9,49.4,1032.1,52,9.9,217.3,18.8,7,,2015-09-26T06:35:29,2015-09-26T18:35:01,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-27,64,47.4,57.2,64,44.7,56.8,48.3,72.7,0,0,0,,0,0,,13.6,125.3,1030.9,35.4,9.9,231.2,20,8,,2015-09-27T06:36:34,2015-09-27T18:33:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-28,77,56.4,66.5,77,56.4,66.5,59.3,78.5,0,0,0,,0,0,20.8,14.7,185.9,1023.9,55.5,9.8,196.5,16.8,7,,2015-09-28T06:37:39,2015-09-28T18:31:30,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-29,83,65.7,72.1,85.6,65.7,72.6,67.2,86.2,0.043,100,8.33,rain,0,0,25.2,18.1,187.3,1018.1,91.4,7.4,150.3,12.9,5,,2015-09-29T06:38:44,2015-09-29T18:29:44,0.55,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-09-30,77,62.9,69.3,77,62.9,69.3,66.4,90.7,2.424,100,50,rain,0,0,41.8,29.4,185.4,1009.3,97.8,7,70.7,5.9,3,,2015-09-30T06:39:49,2015-09-30T18:28:00,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-01,59,53.9,56.3,59,53.9,56.3,48,73.6,0,0,0,,0,0,34.4,22.7,20.1,1019.6,93.1,9.9,98.1,8.5,3,,2015-10-01T06:40:55,2015-10-01T18:26:15,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-02,54,49.9,51.8,54,43.2,50.9,43.3,72.8,0.083,100,25,rain,0,0,35.6,24.9,29.1,1025.4,98.9,9.8,59.1,4.9,2,,2015-10-02T06:42:01,2015-10-02T18:24:31,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-03,54,48.8,52.1,54,42.6,50.2,43.3,72.4,0.014,100,12.5,rain,0,0,35.5,26.1,39.7,1029.7,100,9.4,104.1,9,4,,2015-10-03T06:43:07,2015-10-03T18:22:47,0.69,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-04,55.1,51.9,53.3,55.1,51.9,53.3,42,65.7,0,0,0,,0,0,33.9,23.7,45.4,1029.2,92,9.9,205.7,17.7,7,,2015-10-04T06:44:13,2015-10-04T18:21:04,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-05,61,48.7,54,61,44.1,53,46.2,75.1,0,0,0,,0,0,17.2,13.7,16,1022.6,83.1,9.9,117.7,10.1,4,,2015-10-05T06:45:20,2015-10-05T18:19:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-06,64.2,47.4,55.5,64.2,44,54.9,45.7,70.7,0,0,0,,0,0,,9.1,1.2,1015.9,28.5,9.9,203.5,17.6,7,,2015-10-06T06:46:26,2015-10-06T18:17:38,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-07,71.1,51.6,60.7,71.1,51.6,60.7,47.1,62.1,0,0,0,,0,0,16.1,11.3,299.4,1013.9,40.1,9.9,198.3,17,7,,2015-10-07T06:47:33,2015-10-07T18:15:56,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-08,61.8,51.8,56.4,61.8,51.8,56.4,43.7,63.6,0,0,0,,0,0,,11.2,6.8,1019.3,42.5,9.9,204.2,17.7,7,,2015-10-08T06:48:41,2015-10-08T18:14:15,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-09,71.1,51.2,61.7,71.1,51.2,61.7,55.2,80,0.332,100,16.67,rain,0,0,38.9,28.6,204.3,1012.4,89.2,9.2,148.3,12.8,6,,2015-10-09T06:49:48,2015-10-09T18:12:34,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-10,62,48.6,54.4,62,44.7,53.8,39.6,59.4,0,0,0,,0,0,31.9,19.4,313.3,1016.4,26.2,9.9,203,17.5,7,,2015-10-10T06:50:56,2015-10-10T18:10:53,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-11,68,48.4,57.4,68,43.4,55.8,44.2,63.7,0,0,0,,0,0,26.2,19.4,221.6,1012.7,58.5,9.9,161.5,14,6,,2015-10-11T06:52:04,2015-10-11T18:09:14,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-12,75,51.6,61.7,75,51.6,61.7,50.7,69.2,0,0,0,,0,0,,12.5,203.9,1009,13.9,9.9,189.8,16.4,7,,2015-10-12T06:53:13,2015-10-12T18:07:35,0,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-13,71.1,51,61.7,71.1,51,61.7,57.9,87.9,0.102,100,20.83,rain,0,0,23,13.7,187.2,1002.1,67,7.5,134.5,11.6,6,,2015-10-13T06:54:22,2015-10-13T18:05:56,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-14,66.8,55,61.6,66.8,55,61.6,47.2,60.1,0,0,0,,0,0,25.3,18.1,258.7,1003.9,51.8,9.9,147.9,12.7,6,,2015-10-14T06:55:31,2015-10-14T18:04:19,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-15,61.1,47.4,53.6,61.1,43.7,52.7,37.7,55.6,0,0,0,,0,0,20.8,12.6,263.9,1012.6,28.4,9.9,189,16.3,7,,2015-10-15T06:56:40,2015-10-15T18:02:42,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-16,61,49.6,54.8,61,44.9,54.5,40.3,59.4,0,0,0,,0,0,28.9,18.1,259.3,1012.4,42.8,9.9,170.1,14.8,7,,2015-10-16T06:57:50,2015-10-16T18:01:06,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-17,54,42.1,49.1,54,34.9,46,32.5,54.8,0,0,0,,0,0,27.7,17.9,289.7,1015.8,59,9.9,184.1,15.9,7,,2015-10-17T06:59:00,2015-10-17T17:59:31,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-18,46,33.9,39.4,41.4,26.1,32.5,19.4,45.7,0,0,0,,0,0,22.7,14.7,320.2,1022.9,45.4,9.9,163,14,6,,2015-10-18T07:00:11,2015-10-18T17:57:57,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-19,47.9,30.5,39.4,43,20.9,32.8,19.4,46.6,0,0,0,,0,0,18.3,14.8,274.7,1027.5,33.9,9.9,183.1,15.8,7,,2015-10-19T07:01:22,2015-10-19T17:56:23,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-20,65,46.1,55.9,65,39.7,54,36.4,48.6,0,0,0,,0,0,25.3,17,235.2,1020.3,83.2,9.9,153.7,13.4,6,,2015-10-20T07:02:33,2015-10-20T17:54:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-21,59.9,53.9,56.6,59.9,53.9,56.6,47.5,72.9,0.069,100,8.33,rain,0,0,,10.1,41.2,1025.1,94.6,9.5,114,9.7,4,,2015-10-21T07:03:44,2015-10-21T17:53:20,0.3,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-22,73.1,52,62.1,73.1,52,62.1,51.4,71.4,0,0,0,,0,0,28.9,16,206.5,1019.6,87.7,8.2,134.5,11.8,6,,2015-10-22T07:04:56,2015-10-22T17:51:49,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-23,62,40.7,50.1,62,34.6,46.7,31.8,49.8,0,0,0,,0,0,31.3,22.9,318.3,1021.7,36.5,9.9,170.7,14.8,6,,2015-10-23T07:06:08,2015-10-23T17:50:20,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-24,48.7,37.9,43.9,47.9,31.6,40.4,34.1,68.2,0,0,0,,0,0,,11.1,355.4,1028.5,95.7,9.9,103.3,8.9,4,,2015-10-24T07:07:20,2015-10-24T17:48:52,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-25,62,48.7,54.6,62,45.3,53.7,47.1,76.4,0.032,100,8.33,rain,0,0,33.7,14.9,232.5,1018.5,86.3,9.8,46.1,3.9,2,,2015-10-25T07:08:33,2015-10-25T17:47:24,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-26,51.3,43.7,47.3,51.3,37.9,43.7,32.6,57,0,0,0,,0,0,27.7,16.8,322.9,1028.4,39.9,9.9,167.6,14.4,6,,2015-10-26T07:09:46,2015-10-26T17:45:59,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-27,53.2,37.5,45.6,53.2,32.4,43.3,33.2,62.7,0,0,0,,0,0,,10,169.2,1034.6,52.1,9.9,147.1,12.8,6,,2015-10-27T07:10:59,2015-10-27T17:44:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-28,63,42.6,51.4,63,41.1,51,46.1,82.6,0.351,100,33.33,rain,0,0,36.9,24.9,112.1,1026.9,80.5,8.2,73.6,6.4,4,,2015-10-28T07:12:13,2015-10-28T17:43:10,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-29,74.9,57.8,67,74.9,57.8,67,54.1,68.4,0.737,100,41.67,rain,0,0,38.3,25.1,213.5,1000.5,80.9,8.6,122.3,10.7,5,,2015-10-29T07:13:26,2015-10-29T17:41:48,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-30,61,44,53.7,61,36.8,52.6,30.7,42,0,0,0,,0,0,31,18.3,282.4,1009.3,20.4,9.9,155,13.3,6,,2015-10-30T07:14:40,2015-10-30T17:40:27,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-10-31,52.1,37.6,45.5,52.1,31.8,42.6,30.9,56.8,0,0,0,,0,0,,11.2,232.2,1020.6,38.7,9.9,137.1,11.9,6,,2015-10-31T07:15:55,2015-10-31T17:39:08,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-01,62.1,47.8,53.9,62.1,44.8,52.8,45.6,73.7,0,0,0,,0,0,26.4,17.1,209.6,1013.1,78.5,9.9,45.4,4.1,2,,2015-11-01T06:17:09,2015-11-01T16:37:50,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-02,64.1,52.6,56.4,64.1,52.6,56.4,41.9,59.2,0,0,0,,0,0,,13.6,242.3,1016.4,36.5,9.9,109.2,9.4,4,,2015-11-02T06:18:24,2015-11-02T16:36:33,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-03,73.1,46.6,58.9,73.1,43.8,58.3,42,56.3,0,0,0,,0,0,21.1,15.9,274.5,1020.2,14.4,9.9,140.9,12.2,5,,2015-11-03T06:19:39,2015-11-03T16:35:18,0.75,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-04,60.1,47.4,55,60.1,47.4,55,44.8,69.2,0,0,0,,0,0,,13.5,121.8,1027.1,0.1,9.9,140.7,12.2,5,,2015-11-04T06:20:54,2015-11-04T16:34:04,0.77,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-05,74,49.9,63.2,74,47.6,63.1,55,76.4,0,0,0,,0,0,24.2,16.9,225.4,1022.6,56.5,9.2,90.3,7.7,4,,2015-11-05T06:22:09,2015-11-05T16:32:52,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-06,73.1,62.1,67,73.1,62.1,67,60.9,81.1,0,0,0,,0,0,29.9,22.7,219.3,1012.4,62.7,9.7,98.1,8.5,4,,2015-11-06T06:23:24,2015-11-06T16:31:42,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-07,69.1,52,59.3,69.1,52,59.3,38.7,46.6,0,0,0,,0,0,30.2,20.8,280.2,1013.3,80.3,9.9,69.4,5.9,3,,2015-11-07T06:24:39,2015-11-07T16:30:33,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-08,56,44.7,50.2,56,38.4,47.6,29.8,46.6,0,0,0,,0,0,21.9,16,283.3,1024,11.9,9.9,138.8,12,5,,2015-11-08T06:25:55,2015-11-08T16:29:25,0.9,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-09,59,42.5,50.1,59,37.7,47.8,32.1,51.1,0,0,0,,0,0,18.3,12.6,240.6,1028.5,30.7,9.9,138.5,11.8,5,,2015-11-09T06:27:10,2015-11-09T16:28:20,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-10,52.1,44.6,49.1,52.1,41.8,46.8,39.5,70.1,0.063,100,12.5,rain,0,0,,12.5,40.9,1021.4,91,9.8,45.1,3.9,2,,2015-11-10T06:28:25,2015-11-10T16:27:16,0.97,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-11,50,46.1,47.7,44.9,39.2,41.6,45.3,91.2,0.548,100,58.33,rain,0,0,33.2,22.6,12.1,1010.8,100,4.8,26,2.1,1,,2015-11-11T06:29:41,2015-11-11T16:26:14,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-12,56,46.1,49,56,42.6,46.9,46.1,89.7,0.043,100,12.5,rain,0,0,,16.9,171.7,1008.9,99.5,7.9,24.1,2,1,,2015-11-12T06:30:56,2015-11-12T16:25:14,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-13,58.9,47,53.3,58.9,40.2,51.9,39.2,60.2,0.013,100,8.33,rain,0,0,38.9,21.7,257.1,999,48.2,9.9,119.4,10.4,5,,2015-11-13T06:32:11,2015-11-13T16:24:15,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2015-11-14,47,37,42.5,40.7,29.7,34.8,25.2,50.8,0,0,0,,0,0,38.4,25.1,279.9,1011.6,39.3,9.9,126.6,11,5,,2015-11-14T06:33:26,2015-11-14T16:23:19,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
